district,locality,price_raw,price_num,area_raw,area_sqft,price_per_sqft,price_per_sqft_calc,cents,price_per_cent
kannur,Thaliparamba,₹1.56 Cr,15600000,"17,424 sqft",17424,,895.3168044,40,390000
kannur,Peringathur,₹90 Lac,9000000,"19,000 sqft",19000,,473.6842105,43.61799816,206336.8421
kannur,Pilathara,₹40 Lac,4000000,"5,771 sqft",5771,,693.1207763,13.24839302,301923.4102
kannur,Chala,₹2 Cr,20000000,"34,848 sqft",34848,,573.9210285,80,250000
kannur,Nellunni,₹1.5 Cr,15000000,"43,560 sqft",43560,,344.3526171,100,150000
kannur,Chuzhali,₹3 Cr,30000000,"4,79,160 sqft",479160,,62.60956674,1100,27272.72727
kannur,Payyanur,₹48 Lac,4800000,"5,227 sqft",5227,,918.3087813,11.99954086,400015.3051
kannur,Mambaram,₹29 Lac,2900000,14 sqft,14,,207142.8571,0.032139578,90231428.57
kannur,Chalode,₹10 Lac,1000000,"6,534 sqft",6534,,153.0456076,15,66666.66667
kannur,Chelora,₹5 Lac,500000,"8,712 sqft",8712,,57.39210285,20,25000
kannur,Pilathara,₹67.5 Lac,6750000,"13,068 sqft",13068,,516.5289256,30,225000
kannur,Ullikkal,₹1.5 Cr,15000000,"88,862 sqft",88862,,168.8010623,203.9990817,73529.74275
kannur,Alakode,₹51 Lac,5100000,"1,30,680 sqft",130680,,39.02662994,300,17000
kannur,Thazhe Chovva,₹6 Lac,600000,"47,916 sqft",47916,,12.52191335,110,5454.545455
kannur,Thalassery,₹2.3 Cr,23000000,"22,215 sqft",22215,,1035.336484,50.99862259,450992.5726
kannur,Vilamana,₹20 Lac,2000000,"16,552 sqft",16552,,120.8313195,37.99816345,52634.12276
kannur,Mattanur,₹80 Lac,8000000,"11,652 sqft",11652,,686.5774116,26.74931129,299073.1205
kannur,Eachur,₹24 Lac,2400000,"4,138 sqft",4138,,579.9903335,9.499540863,252643.7893
kannur,Pallikunnu,₹94 Lac,9400000,"4,138 sqft",4138,,2271.628806,9.499540863,989521.508
kannur,Mattanur,₹65 Lac,6500000,"11,652 sqft",11652,,557.8441469,26.74931129,242996.9104
kannur,Mattanur,₹4.4 Cr,44000000,"3,83,328 sqft",383328,,114.7842057,880,50000
kannur,Irikkur,₹7 Lac,700000,25 sqft,25,,28000,0.057392103,12196800
kannur,Peralassery,₹48 Lac,4800000,"6,969 sqft",6969,,688.7645286,15.99862259,300025.8287
kannur,Thaliparamba,₹73.5 Lac,7350000,"9,147 sqft",9147,,803.542145,20.99862259,350022.9583
kannur,attadappa,₹80 Lac,8000000,"15,246 sqft",15246,,524.7277975,35,228571.4286
kannur,Chattukapara,₹37.5 Lac,3750000,15 sqft,15,,250000,0.034435262,108900000
kannur,Thalassery,₹44 Lac,4400000,"2,613 sqft",2613,,1683.888251,5.99862259,733501.7222
kannur,Payyanur,₹1.4 Cr,14000000,"7,405 sqft",7405,,1890.61445,16.99954086,823551.6543
kannur,Pilathara,₹50 Lac,5000000,"6,098 sqft",6098,,819.9409643,13.99908173,357166.284
kannur,Eranholi,₹1 Cr,10000000,"4,356 sqft",4356,,2295.684114,10,1000000
kannur,Bakkalam,₹80 Lac,8000000,"11,674 sqft",11674,,685.2835361,26.79981635,298509.5083
kannur,Payannur,₹2 Cr,20000000,"1,30,680 sqft",130680,,153.0456076,300,66666.66667
kannur,Pilathara,₹1.26 Cr,12600000,"9,147 sqft",9147,,1377.50082,20.99862259,600039.3572
kannur,Mattanur,₹3.08 Cr,30800000,"74,487 sqft",74487,,413.4949723,170.9986226,180118.4099
kannur,Thalassery,₹1.23 Cr,12300000,"15,246 sqft",15246,,806.7689886,35,351428.5714
kannur,Kankole,₹49.6 Lac,4960000,"6,969 sqft",6969,,711.7233462,15.99862259,310026.6896
kannur,Thalassery,₹5 Cr,50000000,"11,761 sqft",11761,,4251.339172,26.99954086,1851883.343
kannur,Nadukani,₹1.1 Cr,11000000,"82,764 sqft",82764,,132.9080276,190,57894.73684
kannur,Thalassery,₹75.38 Lac,7538000,"14,592 sqft",14592,,516.5844298,33.49862259,225024.1776
kannur,Chelora,₹75 Lac,7500000,"14,374 sqft",14374,,521.7754279,32.99816345,227285.3764
kannur,Thalassery,₹1.1 Cr,11000000,"4,356 sqft",4356,,2525.252525,10,1100000
kannur,Alakode,₹17 Lac,1700000,100 sqft,100,,17000,0.229568411,7405200
kannur,Payyambalam,₹2.6 Cr,26000000,"11,325 sqft",11325,,2295.80574,25.99862259,1000052.98
kannur,Edakkad,₹18.9 Lac,1890000,"3,050 sqft",3050,,619.6721311,7.001836547,269929.1803
kannur,Melechowa South,₹1.2 Cr,12000000,"3,702 sqft",3702,,3241.491086,8.49862259,1411993.517
kannur,Kuthuparamba,₹2.1 Cr,21000000,"13,503 sqft",13503,,1555.209953,30.99862259,677449.4557
kannur,moolakadavu junction mahe,₹58 Lac,5800000,"8,275 sqft",8275,,700.9063444,18.99678604,305314.8036
kannur,Mattanur,₹1.1 Cr,11000000,"8,712 sqft",8712,,1262.626263,20,550000
kannur,POOVAM,₹90 Lac,9000000,"13,068 sqft",13068,,688.7052342,30,300000
kannur,Thaliparamba,₹43 Lac,4300000,"5,227 sqft",5227,,822.6516166,11.99954086,358347.0442
kannur,Thalassery,₹70 Lac,7000000,"8,712 sqft",8712,,803.4894399,20,350000
kannur,Karivellur,₹65 Lac,6500000,"8,494 sqft",8494,,765.246056,19.49954086,333341.182
kannur,Pinarayi,₹22.2 Lac,2220000,"5,227 sqft",5227,,424.7178114,11.99954086,185007.0786
kannur,Thaliparamba,₹7.5 Cr,75000000,"2,17,800 sqft",217800,,344.3526171,500,150000
kannur,Pariyaram,₹33 Lac,3300000,"10,672 sqft",10672,,309.2203898,24.49954086,134696.4018
kannur,Pallikunnu,₹48.5 Lac,4850000,"3,375 sqft",3375,,1437.037037,7.747933884,625973.3333
kannur,Payyavoor,₹18.2 Lac,1820000,"6,098 sqft",6098,,298.458511,13.99908173,130008.5274
kannur,Alavil,₹1.35 Cr,13500000,"13,068 sqft",13068,,1033.057851,30,450000
kannur,Thalassery,₹44 Lac,4400000,"3,484 sqft",3484,,1262.916188,7.998163453,550126.2916
kannur,Pinarayi,₹19 Lac,1900000,"4,138 sqft",4138,,459.159014,9.499540863,200009.6665
kannur,Thaliparamba,₹2.6 Cr,26000000,"39,204 sqft",39204,,663.1976329,90,288888.8889
kannur,Cherupuzha,₹21 Lac,2100000,"6,525 sqft",6525,,321.8390805,14.97933884,140193.1034
kannur,Mahe,₹1.2 Cr,12000000,"9,583 sqft",9583,,1252.217468,21.99954086,545465.9292
kannur,Thalassery,₹16 Lac,1600000,"1,633 sqft",1633,,979.7917942,3.748852158,426797.3056
kannur,Pulingome,₹21 Lac,2100000,"9,256 sqft",9256,,226.8798617,21.24885216,98828.86776
kannur,Kuthuparamba,₹89 Lac,8900000,"16,000 sqft",16000,,556.25,36.73094582,242302.5
kannur,Panoor,₹55 Lac,5500000,"18,000 sqft",18000,,305.5555556,41.32231405,133100
kannur,Keecheri,₹38.4 Lac,3840000,"5,227 sqft",5227,,734.6470251,11.99954086,320012.2441
kannur,Thaliparamba,₹20 Lac,2000000,"8,276 sqft",8276,,241.662639,18.99908173,105268.2455
kannur,Iritty,₹40 Lac,4000000,"42,253 sqft",42253,,94.66783424,96.99954086,41237.30859
kannur,Thazhe Chovva,₹86.5 Lac,8650000,"8,276 sqft",8276,,1045.190913,18.99908173,455285.1619
kannur,Thalassery,₹39 Lac,3900000,"3,520 sqft",3520,,1107.954545,8.080808081,482625
kannur,Thalassery,₹21.42 Lac,2142000,"5,227 sqft",5227,,409.7952937,11.99954086,178506.8299
kannur,Peravoor,₹18 Lac,1800000,"8,712 sqft",8712,,206.6115702,20,90000
kannur,Kannothchal,₹1.44 Cr,14400000,"5,227 sqft",5227,,2754.926344,11.99954086,1200045.915
kannur,Chala,₹75 Lac,7500000,"6,500 sqft",6500,,1153.846154,14.92194674,502615.3846
kannur,Payyambalam,₹67.5 Lac,6750000,"4,356 sqft",4356,,1549.586777,10,675000
kannur,Elayavoor,₹1.05 Cr,10500000,"8,276 sqft",8276,,1268.728855,18.99908173,552658.289
kannur,Alakode,₹50 Lac,5000000,"23,086 sqft",23086,,216.581478,52.99816345,94342.8918
kannur,Kannavam,₹2.03 Cr,20300000,"25,264 sqft",25264,,803.5148828,57.99816345,350011.083
kannur,Trichambaram,₹55 Lac,5500000,"4,791 sqft",4791,,1147.985807,10.99862259,500062.6174
kannur,Anjarakandy,₹1.4 Cr,14000000,"17,424 sqft",17424,,803.4894399,40,350000
kannur,Cherupuzha,₹30 Lac,3000000,"12,196 sqft",12196,,245.9822893,27.99816345,107149.8852
kannur,Anjarakandy,₹33 Lac,3300000,"15,246 sqft",15246,,216.4502165,35,94285.71429
kannur,Chakkarakal,₹26 Lac,2600000,"4,573 sqft",4573,,568.5545594,10.49816345,247662.3661
kannur,Chekkikulam,₹35 Lac,3500000,11 sqft,11,,318181.8182,0.025252525,138600000
kannur,Eramam,₹22 Lac,2200000,"7,187 sqft",7187,,306.108251,16.49908173,133340.7541
kannur,Keecheri,₹1.75 Cr,17500000,"17,859 sqft",17859,,979.8980906,40.99862259,426843.6083
kannur,Peralassery,₹40 Lac,4000000,"8,712 sqft",8712,,459.1368228,20,200000
kannur,Melechowa South,₹30 Lac,3000000,"2,178 sqft",2178,,1377.410468,5,600000
kannur,Chakkarakal,₹28 Lac,2800000,"4,356 sqft",4356,,642.7915519,10,280000
kannur,Payyanur,₹2.25 Cr,22500000,"6,534 sqft",6534,,3443.526171,15,1500000
kannur,Mattanur,₹33 Lac,3300000,"4,356 sqft",4356,,757.5757576,10,330000
kannur,Payyanur,₹1.25 Cr,12500000,"7,731 sqft",7731,,1616.867158,17.74793388,704307.3341
kannur,Karuvanchal,₹50 Lac,5000000,"4,356 sqft",4356,,1147.842057,10,500000
kannur,Iritty,₹3 Cr,30000000,"21,780 sqft",21780,,1377.410468,50,600000
kannur,Chokli,₹90 Lac,9000000,"15,681 sqft",15681,,573.9429883,35.99862259,250009.5657
kannur,Karuvanchal,₹38.75 Lac,3875000,"6,750 sqft",6750,,574.0740741,15.49586777,250066.6667
kannur,Mahe,₹60 Lac,6000000,"5,227 sqft",5227,,1147.885977,11.99954086,500019.1314
kannur,Pilathara,₹1.25 Cr,12500000,"32,670 sqft",32670,,382.614019,75,166666.6667
kannur,Near keecheri,₹39 Lac,3900000,"5,227 sqft",5227,,746.1258848,11.99954086,325012.4354
kannur,Kakkad,₹90 Lac,9000000,"7,840 sqft",7840,,1147.959184,17.99816345,500051.0204
kannur,Iritty,₹60 Lac,6000000,"3,920 sqft",3920,,1530.612245,8.999081726,666734.6939
kannur,Thalassery,₹55 Lac,5500000,860 sqft,860,,6395.348837,1.974288338,2785813.953
kannur,Eachur,₹15.5 Lac,1550000,"4,356 sqft",4356,,355.8310376,10,155000
kannur,Kolachery,₹35 Lac,3500000,"8,712 sqft",8712,,401.7447199,20,175000
kannur,Thaliparamba,₹50 Lac,5000000,435 sqft,435,,11494.25287,0.99862259,5006896.552
kannur,Koodali,₹3.5 Cr,35000000,"50,000 sqft",50000,,700,114.7842057,304920
kannur,Chakkarakal,₹50 Lac,5000000,"9,583 sqft",9583,,521.7572785,21.99954086,227277.4705
kannur,Talap,₹1.5 Cr,15000000,"4,791 sqft",4791,,3130.870382,10.99862259,1363807.138
kannur,Chakkarakal,₹28 Lac,2800000,"4,356 sqft",4356,,642.7915519,10,280000
kannur,Alavil,₹99.75 Lac,9975000,"9,147 sqft",9147,,1090.521482,20.99862259,475031.1578
kannur,Edakkad,₹60 Lac,6000000,"8,712 sqft",8712,,688.7052342,20,300000
kannur,Kuthuparamba,₹30 Lac,3000000,"21,780 sqft",21780,,137.7410468,50,60000
kannur,Pilathara,₹35 Lac,3500000,"8,712 sqft",8712,,401.7447199,20,175000
kannur,Pallikkunnu,₹1.9 Cr,19000000,"7,666 sqft",7666,,2478.476389,17.59871442,1079624.315
kannur,Karivellur,₹20 Lac,2000000,"4,356 sqft",4356,,459.1368228,10,200000
kannur,Thalassery,₹75.45 Lac,7545000,"10,602 sqft",10602,,711.6581777,24.33884298,309998.3022
kannur,Thalassery,₹24 Lac,2400000,"2,613 sqft",2613,,918.4845006,5.99862259,400091.8485
kannur,Koodali,₹72 Lac,7200000,"20,473 sqft",20473,,351.682704,46.99954086,153192.9859
kannur,Kelakam,₹17 Lac,1700000,"10,018 sqft",10018,,169.6945498,22.99816345,73918.9459
kannur,chatmara upsidc ke bagal me chakeri mode se age pali wale road per,₹5 Lac,500000,900 sqft,900,,555.5555556,2.066115702,242000
kannur,Thaliparamba,₹80 Lac,8000000,"8,712 sqft",8712,,918.2736455,20,400000
kannur,Thalassery,₹19 Cr,190000000,"82,764 sqft",82764,,2295.684114,190,1000000
kannur,Karuvanchal,₹32 Lac,3200000,"17,424 sqft",17424,,183.6547291,40,80000
kannur,Thilannur,₹95 Lac,9500000,"8,276 sqft",8276,,1147.897535,18.99908173,500024.1663
kannur,Elayavoor,₹38.5 Lac,3850000,"6,098 sqft",6098,,631.3545425,13.99908173,275018.0387
kannur,Kuthuparamba,₹32 Lac,3200000,"11,325 sqft",11325,,282.5607064,25.99862259,123083.4437
kannur,Pazhayangadi,₹48 Lac,4800000,"10,454 sqft",10454,,459.1543907,23.99908173,200007.6526
kannur,Koodali,₹36 Lac,3600000,"8,494 sqft",8494,,423.8285849,19.49954086,184619.7316
kannur,Thaliparamba,₹50 Lac,5000000,"5,336 sqft",5336,,937.0314843,12.24977043,408170.9145
kannur,Thazhe Chovva,₹3.75 Cr,37500000,"30,492 sqft",30492,,1229.830775,70,535714.2857
kannur,Thottada,₹45 Lac,4500000,"6,098 sqft",6098,,737.9468678,13.99908173,321449.6556
kannur,Kolakkad,₹38 Lac,3800000,"9,583 sqft",9583,,396.5355317,21.99954086,172730.8776
kannur,Edakkad,₹44 Lac,4400000,"4,791 sqft",4791,,918.3886454,10.99862259,400050.0939
kannur,Kannapuram,₹1.7 Lac,170000,"17,424 sqft",17424,,9.756657484,40,4250
kannur,Pallikkunnu,₹2.11 Cr,21100000,"7,666 sqft",7666,,2752.413253,17.59871442,1198951.213
kannur,Pinarayi,₹56 Lac,5600000,"12,196 sqft",12196,,459.16694,27.99816345,200013.1191
kannur,Karivellur,₹2.92 Cr,29200000,"19,602 sqft",19602,,1489.643914,45,648888.8889
kannur,Talap,₹1 Cr,10000000,"4,356 sqft",4356,,2295.684114,10,1000000
kannur,Pinarayi,₹53 Lac,5300000,"12,196 sqft",12196,,434.5687111,27.99816345,189298.1305
kannur,Thazhe Chovva,₹1.04 Cr,10400000,"8,276 sqft",8276,,1256.645723,18.99908173,547394.8768
kannur,Cherupuzha,₹50 Lac,5000000,"21,780 sqft",21780,,229.5684114,50,100000
kannur,Puzhathi,₹81.2 Lac,8120000,"6,09,840 sqft",609840,,13.31496786,1400,5800
kannur,Kanad,₹15 Lac,1500000,946 sqft,946,,1585.623679,2.171717172,690697.6744
kannur,Payyanur,₹1.35 Cr,13500000,"6,969 sqft",6969,,1937.150237,15.99862259,843822.6431
kannur,Sreekandapuram,₹1 Cr,10000000,"13,285 sqft",13285,,752.7286413,30.49816345,327888.5962
kannur,Chala,₹85 Lac,8500000,"9,583 sqft",9583,,886.9873735,21.99954086,386371.6999
kannur,Kuthuparamba,₹36 Lac,3600000,"5,220 sqft",5220,,689.6551724,11.98347107,300413.7931
kannur,Ullikkal,₹1.8 Cr,18000000,"18,295 sqft",18295,,983.8753758,41.99954086,428576.1137
kannur,Iritty,₹1.5 Cr,15000000,"50,09,400 sqft",5009400,,2.994370583,11500,1304.347826
kannur,Pappinisseri,₹1.1 Cr,11000000,"20,908 sqft",20908,,526.114406,47.99816345,229175.4352
kannur,Thaliparamba,₹1.8 Cr,18000000,"7,840 sqft",7840,,2295.918367,17.99816345,1000102.041
kannur,Thalassery,₹75 Lac,7500000,"5,880 sqft",5880,,1275.510204,13.49862259,555612.2449
kannur,Padiyoor,₹1 Cr,10000000,"1,04,544 sqft",104544,,95.65350474,240,41666.66667
kannur,Dharmasala,₹1.25 Cr,12500000,"20,473 sqft",20473,,610.5602501,46.99954086,265960.0449
kannur,Iritty,₹55 Lac,5500000,"1,400 sqft",1400,,3928.571429,3.213957759,1711285.714
kannur,Thalassery,₹50 Lac,5000000,"84,948 sqft",84948,,58.8595376,195.0137741,25639.21458
kannur,Mattanur,₹1.58 Cr,15800000,"39,204 sqft",39204,,403.0201,90,175555.5556
kannur,Chokli,₹25 Lac,2500000,"87,120 sqft",87120,,28.69605142,200,12500
kannur,Thalassery,₹45 Lac,4500000,"4,356 sqft",4356,,1033.057851,10,450000
kannur,Manantheri,₹75 Lac,7500000,"43,560 sqft",43560,,172.1763085,100,75000
kannur,Panoor,₹26 Lac,2600000,"5,662 sqft",5662,,459.2016955,12.99816345,200028.2586
kannur,Pinarayi,₹83 Lac,8300000,"14,374 sqft",14374,,577.4314735,32.99816345,251529.1499
kannur,Parassinikadavu,₹1.5 Cr,15000000,"6,534 sqft",6534,,2295.684114,15,1000000
kannur,Iritty,₹35.52 Lac,3552000,"7,736 sqft",7736,,459.1520165,17.7594123,200006.6184
kannur,Alakode,₹23 Lac,2300000,"6,969 sqft",6969,,330.0330033,15.99862259,143762.3762
kannur,Kuthuparamba,₹47.5 Lac,4750000,"4,138 sqft",4138,,1147.897535,9.499540863,500024.1663
kannur,Kayalode,₹31.2 Lac,3120000,"5,227 sqft",5227,,596.9007079,11.99954086,260009.9483
kannur,Chemperi,₹2 Lac,200000,"6,049 sqft",6049,,33.06331625,13.8865932,14402.38056
kannur,Payyanur,₹10 Lac,1000000,"4,356 sqft",4356,,229.5684114,10,100000
kannur,Sreekandapuram,₹2 Cr,20000000,"8,712 sqft",8712,,2295.684114,20,1000000
kannur,Thottada,₹36 Lac,3600000,"2,613 sqft",2613,,1377.726751,5.99862259,600137.7727
kannur,Kakkad,₹90 Cr,900000000,"18,295 sqft",18295,,49193.76879,41.99954086,21428805.68
kannur,Dharmadom,₹42 Lac,4200000,"9,147 sqft",9147,,459.16694,20.99862259,200013.1191
kannur,Chala,₹38 Lac,3800000,"8,712 sqft",8712,,436.1799816,20,190000
kannur,Aralam,"₹85,000",85000,2 sqft,2,,42500,0.004591368,18513000
kannur,Vengad,₹48 Lac,4800000,"13,93,920 sqft",1393920,,3.443526171,3200,1500
kannur,Eranholi,₹2.75 Lac,275000,"15,246 sqft",15246,,18.03751804,35,7857.142857
kannur,Thalassery,₹2.5 Cr,25000000,"21,780 sqft",21780,,1147.842057,50,500000
kannur,Podikkundu,₹15 Lac,1500000,"2,178 sqft",2178,,688.7052342,5,300000
kannur,Thalassery,₹45 Lac,4500000,"5,227 sqft",5227,,860.9144825,11.99954086,375014.3486
kannur,Iritty,₹1 Cr,10000000,"4,356 sqft",4356,,2295.684114,10,1000000
kannur,Thalassery,₹75 Lac,7500000,"10,454 sqft",10454,,717.4287354,23.99908173,312511.9571
kannur,kuzhikkal pazhassi,₹1.2 Cr,12000000,"26,136 sqft",26136,,459.1368228,60,200000
kannur,Chemperi,₹1.25 Cr,12500000,"43,560 sqft",43560,,286.9605142,100,125000
kannur,Pallikunnu,₹94 Lac,9400000,"4,138 sqft",4138,,2271.628806,9.499540863,989521.508
kannur,Eranholi,₹4.88 Lac,488000,"2,831 sqft",2831,,172.3772519,6.499081726,75087.53091
kannur,Vengad,₹60 Lac,6000000,"12,631 sqft",12631,,475.0217718,28.99678604,206919.4838
kannur,Kannapuram,₹40 Lac,4000000,"10,890 sqft",10890,,367.3094582,25,160000
kannur,Kannapuram,₹47.5 Lac,4750000,"10,890 sqft",10890,,436.1799816,25,190000
kannur,Alavil,₹60 Lac,6000000,"8,276 sqft",8276,,724.9879169,18.99908173,315804.7366
kannur,Thalassery,₹50 Lac,5000000,"5,227 sqft",5227,,956.5716472,11.99954086,416682.6095
kannur,Mattanur,₹43 Lac,4300000,"18,730 sqft",18730,,229.5782168,42.99816345,100004.2712
kannur,Thalassery,₹26.35 Lac,2635000,"3,702 sqft",3702,,711.7774176,8.49862259,310050.2431
kasargod,Nileshwaram,₹1.8 Cr,18000000,"17,424 sqft",17424,,1033.057851,40,450000
kasargod,Badiyadka,₹3.9 Cr,39000000,"13,068 sqft",13068,,2984.389348,30,1300000
kasargod,Badiyadka,₹45 Lac,4500000,"43,560 sqft",43560,,103.3057851,100,45000
kasargod,Vellarikundu,₹3.2 Cr,32000000,"37,026 sqft",37026,,864.2575487,85,376470.5882
kasargod,Mavungal,₹6.88 Cr,68800000,"1,08,900 sqft",108900,,631.7722681,250,275200
kasargod,Nileshwaram,₹1.3 Cr,13000000,"10,018 sqft",10018,,1297.664204,22.99816345,565262.5275
kasargod,Kanhangad,₹60 Lac,6000000,"15,246 sqft",15246,,393.5458481,35,171428.5714
kasargod,Uliyathaduka,₹1.15 Cr,11500000,"10,890 sqft",10890,,1056.014692,25,460000
kasargod,citizen Nagar Chengala,₹47.5 Lac,4750000,"8,276 sqft",8276,,573.9487675,18.99908173,250012.0831
kasargod,Kudlu,₹3.5 Cr,35000000,"58,806 sqft",58806,,595.1773629,135,259259.2593
kasargod,Kudlu,₹32.5 Lac,3250000,"4,356 sqft",4356,,746.097337,10,325000
kasargod,Neerchal,₹96.75 Lac,9675000,"18,730 sqft",18730,,516.5509877,42.99816345,225009.6103
kasargod,Kumbla,₹1.11 Cr,11100000,"11,325 sqft",11325,,980.1324503,25.99862259,426945.6954
kasargod,Cheruvathur,₹18 Lac,1800000,"12,196 sqft",12196,,147.5893736,27.99816345,64289.93112
kasargod,Chemmanad,₹24.05 Lac,2405000,"8,058 sqft",8058,,298.4611566,18.49862259,130009.6798
kasargod,Uppala,₹1.14 Cr,11400000,"71,002 sqft",71002,,160.5588575,162.9981635,69939.43833
kasargod,Valiyaparamba,₹2.5 Cr,25000000,"70,567 sqft",70567,,354.2732439,161.9995409,154321.425
kasargod,Nileshwaram,₹1.25 Cr,12500000,"20,037 sqft",20037,,623.8458851,45.99862259,271747.2676
kasargod,Perla,₹3.4 Cr,34000000,"1,18,483 sqft",118483,,286.9609986,271.9995409,125000.211
kasargod,Manjeshwar,₹37.5 Lac,3750000,"5,445 sqft",5445,,688.7052342,12.5,300000
kasargod,Vellarikundu,₹12 Lac,1200000,21 sqft,21,,57142.85714,0.048209366,24891428.57
kasargod,Manjeshwar,₹3.05 Cr,30500000,"26,571 sqft",26571,,1147.867976,60.99862259,500011.2905
kasargod,Manjeshwar,₹25 Lac,2500000,"30,000 sqft",30000,,83.33333333,68.87052342,36300
kasargod,Vidyanagar,₹2.9 Lac,290000,"8,276 sqft",8276,,35.04108265,18.99908173,15263.8956
kasargod,Panathur,₹10 Lac,1000000,"8,712 sqft",8712,,114.7842057,20,50000
kasargod,Hosdurg,₹18 Lac,1800000,"15,246 sqft",15246,,118.0637544,35,51428.57143
kasargod,ajanur,₹4.2 Lac,420000,"2,613 sqft",2613,,160.7347876,5.99862259,70016.07348
kasargod,Manjeshwar,₹45 Lac,4500000,"78,408 sqft",78408,,57.39210285,180,25000
kasargod,Manjeshwar,₹45 Lac,4500000,784 sqft,784,,5739.795918,1.799816345,2500255.102
kasargod,Chittarikkal,₹30 Lac,3000000,"17,424 sqft",17424,,172.1763085,40,75000
kasargod,Adkathbail,₹60 Lac,6000000,"4,138 sqft",4138,,1449.975834,9.499540863,631609.4732
kasargod,Panayal,₹45 Lac,4500000,"13,066 sqft",13066,,344.4053268,29.99540863,150022.9604
kasargod,Cheruvathur,₹90 Lac,9000000,"43,560 sqft",43560,,206.6115702,100,90000
kasargod,Manjeshwar,₹3.84 Cr,38400000,"5,22,720 sqft",522720,,73.46189164,1200,32000
kasargod,Manjeshwar,₹69 Lac,6900000,"8,493 sqft",8493,,812.433769,19.49724518,353896.1498
kasargod,Periya,₹31.35 Lac,3135000,"14,374 sqft",14374,,218.1021288,32.99816345,95005.28732
kasargod,Cheruvathur,₹95 Lac,9500000,"43,560 sqft",43560,,218.0899908,100,95000
kasargod,Thrikaripur,₹1.4 Cr,14000000,"18,730 sqft",18730,,747.4639616,42.99816345,325595.3017
kasargod,Poinachi,₹44 Lac,4400000,"9,539 sqft",9539,,461.2642835,21.89853076,200926.7219
kasargod,Manjeshwar,₹75 Lac,7500000,"13,068 sqft",13068,,573.9210285,30,250000
kasargod,Nileshwaram,₹45 Lac,4500000,"6,534 sqft",6534,,688.7052342,15,300000
kasargod,Cherkala,₹97 Lac,9700000,"13,068 sqft",13068,,742.2711968,30,323333.3333
kasargod,Bayar,₹45 Lac,4500000,"78,408 sqft",78408,,57.39210285,180,25000
kasargod,Nileshwar,₹19 Lac,1900000,"8,276 sqft",8276,,229.579507,18.99908173,100004.8333
kasargod,Manjeshwar,₹50 Lac,5000000,"43,560 sqft",43560,,114.7842057,100,50000
kasargod,Chengala,₹64 Lac,6400000,"13,939 sqft",13939,,459.1434106,31.99954086,200002.8696
kasargod,Nileshwaram,₹45 Lac,4500000,"8,712 sqft",8712,,516.5289256,20,225000
kasargod,Nileshwaram,₹42 Lac,4200000,"8,712 sqft",8712,,482.0936639,20,210000
kasargod,Arattu Kadavu,₹96.25 Lac,9625000,"33,541 sqft",33541,,286.9622253,76.99954086,125000.7454
kasargod,Palavayal,₹1.2 Cr,12000000,"1,35,036 sqft",135036,,88.8651915,310,38709.67742
kasargod,Seethamgolli,₹36 Lac,3600000,"26,900 sqft",26900,,133.8289963,61.75390266,58295.91078
kasargod,Seethamgolli,₹42 Lac,4200000,"26,136 sqft",26136,,160.697888,60,70000
